Plot Title: miniDOT-Benthic-St33							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10517221, SEN S/N: 10517221, LBL: Temperature)"	"Intensity, Lux (LGR S/N: 10517221, SEN S/N: 10517221, LBL: Light Intensity)"	Coupler Attached (LGR S/N: 10517221)	Host Connected (LGR S/N: 10517221)	Stopped (LGR S/N: 10517221)	End Of File (LGR S/N: 10517221)
3060	8/16/2018 0:30	16.046	0				
3061	8/16/2018 1:00	17.475	0				
3062	8/16/2018 1:30	18.331	0				
3063	8/16/2018 2:00	18.996	0				
3064	8/16/2018 2:30	19.472	0				
3065	8/16/2018 3:00	19.758	0				
3066	8/16/2018 3:30	20.043	0				
3067	8/16/2018 4:00	20.138	0				
3068	8/16/2018 4:30	20.234	0				
3069	8/16/2018 5:00	20.329	0				
3070	8/16/2018 5:30	20.329	0				
3071	8/16/2018 6:00	20.329	0				
3072	8/16/2018 6:30	20.329	0				
3073	8/16/2018 7:00	20.329	0				
3074	8/16/2018 7:30	20.043	0				
3075	8/16/2018 8:00	19.853	0				
3076	8/16/2018 8:30	19.853	0				
3077	8/16/2018 9:00	19.853	0				
3078	8/16/2018 9:30	20.043	0				
3079	8/16/2018 10:00	17.76	107.6				
3080	8/16/2018 10:16			Logged			
3081	8/16/2018 10:16				Logged		
3082	8/16/2018 10:16					Logged	Logged
