"Plot Title: St33_SONDE_18Jul21"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 2409646, SEN S/N: 2409646)","Intensity, Lux (LGR S/N: 2409646, SEN S/N: 2409646)","Coupler Attached (LGR S/N: 2409646)","Host Connected (LGR S/N: 2409646)","Stopped (LGR S/N: 2409646)","End Of File (LGR S/N: 2409646)"
414,07/27/21 00:30:00,10.748,0.0,,,,
415,07/27/21 01:00:00,10.846,0.0,,,,
416,07/27/21 01:30:00,10.846,0.0,,,,
417,07/27/21 02:00:00,11.139,0.0,,,,
418,07/27/21 02:30:00,11.528,0.0,,,,
419,07/27/21 03:00:00,10.748,43.1,,,,
420,07/27/21 03:30:00,11.722,193.8,,,,
421,07/27/21 04:00:00,11.236,559.7,,,,
422,07/27/21 04:30:00,10.944,2497.2,,,,
423,07/27/21 05:00:00,9.965,3444.5,,,,
424,07/27/21 05:30:00,11.139,9644.5,,,,
425,07/27/21 06:00:00,11.528,7577.8,,,,
426,07/27/21 06:30:00,10.651,7233.4,,,,
427,07/27/21 07:00:00,11.528,15155.7,,,,
428,07/27/21 07:30:00,13.076,22044.6,,,,
429,07/27/21 08:00:00,21.378,34444.7,,,,
430,07/27/21 08:30:00,17.665,17222.3,,,,
431,07/27/21 09:00:00,17.094,26178.0,,,,
432,07/27/21 09:30:00,16.427,30311.3,,,,
433,07/27/21 10:00:00,14.038,30311.3,,,,
434,07/27/21 10:30:00,13.173,28933.5,,,,
435,07/27/21 11:00:00,12.207,9300.1,,,,
436,07/27/21 11:30:00,12.497,15155.7,,,,
437,07/27/21 12:00:00,12.207,11711.2,,,,
438,07/27/21 12:30:00,12.980,15844.5,,,,
439,07/27/21 13:00:00,12.980,19289.0,,,,
440,07/27/21 13:30:00,13.173,26178.0,,,,
441,07/27/21 14:00:00,13.461,20666.8,,,,
442,07/27/21 14:30:00,13.076,13089.0,,,,
443,07/27/21 15:00:00,12.980,13089.0,,,,
444,07/27/21 15:30:00,13.173,16533.4,,,,
445,07/27/21 16:00:00,13.076,12400.1,,,,
446,07/27/21 16:30:00,12.787,10677.8,,,,
447,07/27/21 17:00:00,13.173,12400.1,,,,
448,07/27/21 17:30:00,12.980,8611.2,,,,
449,07/27/21 18:00:00,12.401,5166.7,,,,
450,07/27/21 18:30:00,12.497,2325.0,,,,
451,07/27/21 19:00:00,11.916,2411.1,,,,
452,07/27/21 19:30:00,11.625,1302.4,,,,
453,07/27/21 20:00:00,11.625,1259.4,,,,
454,07/27/21 20:30:00,11.528,818.1,,,,
455,07/27/21 21:00:00,11.722,527.4,,,,
