"Plot Title: 10517223"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517223, SEN S/N: 10517223, LBL: testT)","Intensity, Lux (LGR S/N: 10517223, SEN S/N: 10517223, LBL: testL)","Coupler Detached (LGR S/N: 10517223)","End Of File (LGR S/N: 10517223)"
2164,07/23/14 11:30:00,20.043,110223.0,,
2165,07/23/14 12:00:00,20.615,88178.4,,
2166,07/23/14 12:30:00,19.187,82667.2,,
2167,07/23/14 13:00:00,19.472,77156.1,,
2168,07/23/14 13:30:00,22.142,115734.1,,
2169,07/23/14 14:00:00,24.545,79911.6,,
2170,07/23/14 14:30:00,23.100,74400.5,,
2171,07/23/14 15:00:00,23.292,93689.5,,
2172,07/23/14 15:30:00,21.091,57867.0,,
2173,07/23/14 16:00:00,20.519,49600.3,,
2174,07/23/14 16:30:00,20.805,38578.0,,
2175,07/23/14 17:00:00,19.948,30311.3,,
2176,07/23/14 17:30:00,20.043,34444.7,,
2177,07/23/14 18:00:00,20.043,33066.9,,
2178,07/23/14 18:30:00,20.710,30311.3,,
2179,07/23/14 19:00:00,21.378,27555.7,,
2180,07/23/14 19:30:00,19.662,28933.5,,
2181,07/23/14 20:00:00,18.521,15155.7,,
2182,07/23/14 20:30:00,17.094,9644.5,,
2183,07/23/14 21:00:00,16.427,5511.1,,
2184,07/23/14 21:30:00,15.664,2497.2,,
2185,07/23/14 22:00:00,15.569,1636.1,,
2186,07/23/14 22:30:00,14.900,527.4,,
2187,07/23/14 23:00:00,14.996,247.6,,
2188,07/23/14 23:30:00,14.517,107.6,,
2189,07/24/14 00:00:00,14.421,10.8,,
2190,07/24/14 00:30:00,14.709,0.0,,
2191,07/24/14 01:00:00,14.709,0.0,,
2192,07/24/14 01:30:00,14.421,0.0,,
2193,07/24/14 02:00:00,13.846,10.8,,
2194,07/24/14 02:30:00,13.173,32.3,,
2195,07/24/14 03:00:00,12.690,86.1,,
2196,07/24/14 03:30:00,13.846,215.3,,
2197,07/24/14 04:00:00,13.654,667.4,,
2198,07/24/14 04:30:00,13.654,2325.0,,
2199,07/24/14 05:00:00,13.269,3100.0,,
2200,07/24/14 05:30:00,13.365,5166.7,,
2201,07/24/14 06:00:00,13.846,4994.5,,
2202,07/24/14 06:30:00,13.942,5511.1,,
2203,07/24/14 07:00:00,14.325,8611.2,,
2204,07/24/14 07:30:00,15.187,12400.1,,
2205,07/24/14 08:00:00,15.951,14466.8,,
2206,07/24/14 08:30:00,16.427,26178.0,,
2207,07/24/14 09:00:00,27.961,37200.2,,
2208,07/24/14 09:30:00,26.195,52355.9,,
2209,07/24/14 10:00:00,27.764,121245.2,,
2210,07/24/14 10:30:00,35.115,104711.8,,
2211,07/24/14 11:00:00,35.756,132267.5,,
2212,07/24/14 11:30:00,27.075,74400.5,,
2213,07/24/14 12:00:00,33.535,154312.1,,
2214,07/24/14 12:30:00,31.880,170845.6,,
2215,07/24/14 13:00:00,30.255,209423.6,,
2216,07/24/14 13:30:00,28.456,99200.7,,
2217,07/24/14 14:00:00,26.879,46844.8,,
2218,07/24/14 14:30:00,31.064,148801.0,,
2219,07/24/14 15:00:00,19.662,38578.0,,
2220,07/24/14 15:30:00,18.045,39955.8,,
2221,07/24/14 16:00:00,17.189,16533.4,,
2222,07/24/14 16:30:00,15.664,4822.3,,
2223,07/24/14 17:00:00,19.092,88178.4,,
2224,07/24/14 17:30:00,22.429,46844.8,,
2225,07/24/14 18:00:00,16.713,34444.7,,
2226,07/24/14 18:30:00,17.189,15844.5,,
2227,07/24/14 19:00:00,15.282,9644.5,,
2228,07/24/14 19:30:00,19.948,42711.4,,
2229,07/24/14 20:00:00,17.189,23422.4,,
2230,07/24/14 20:30:00,30.760,63378.2,,
2231,07/24/14 21:00:00,34.903,35822.5,,
2232,07/24/14 21:30:00,28.853,19977.9,,
2233,07/24/14 22:00:00,16.141,2669.5,,
2234,07/24/14 22:30:00,13.942,1087.2,,
2235,07/24/14 23:00:00,14.709,344.4,,
2236,07/24/14 23:30:00,14.325,150.7,,
2237,07/25/14 00:00:00,14.421,32.3,,
2238,07/25/14 00:30:00,13.750,10.8,,
2239,07/25/14 01:00:00,13.076,0.0,,
2240,07/25/14 01:30:00,12.787,0.0,,
2241,07/25/14 02:00:00,11.819,10.8,,
2242,07/25/14 02:30:00,10.944,32.3,,
2243,07/25/14 03:00:00,11.431,150.7,,
2244,07/25/14 03:30:00,11.819,376.7,,
2245,07/25/14 04:00:00,11.041,1184.0,,
2246,07/25/14 04:30:00,10.846,3788.9,,
2247,07/25/14 05:00:00,13.461,7577.8,,
2248,07/25/14 05:30:00,14.517,14466.8,,
2249,07/25/14 06:00:00,13.654,9300.1,,
2250,07/25/14 06:30:00,13.654,13777.9,,
2251,07/25/14 07:00:00,14.038,11022.3,,
2252,07/25/14 07:30:00,15.569,20666.8,,
2253,07/25/14 08:00:00,18.711,66133.8,,
2254,07/25/14 08:30:00,20.043,52355.9,,
2255,07/25/14 09:00:00,17.950,46844.8,,
2256,07/25/14 09:30:00,20.234,66133.8,,
2257,07/25/14 10:00:00,22.238,148801.0,,
2258,07/25/14 10:30:00,18.806,44089.2,,
2259,07/25/14 11:00:00,22.717,63378.2,,
2260,07/25/14 11:30:00,22.908,132267.5,,
2261,07/25/14 12:00:00,19.377,68889.3,,
2262,07/25/14 12:30:00,24.738,209423.6,,
2263,07/25/14 13:00:00,25.805,187379.0,,
2264,07/25/14 13:30:00,26.488,209423.6,,
2265,07/25/14 14:00:00,20.138,66133.8,,
2266,07/25/14 14:30:00,26.292,209423.6,,
2267,07/25/14 15:00:00,23.581,88178.4,,
2268,07/25/14 15:30:00,27.567,154312.1,,
2269,07/25/14 16:00:00,26.488,154312.1,,
2270,07/25/14 16:30:00,20.805,57867.0,,
2271,07/25/14 17:00:00,21.378,55111.5,,
2272,07/25/14 17:30:00,26.195,126756.4,,
2273,07/25/14 18:00:00,23.677,99200.7,,
2274,07/25/14 18:30:00,18.901,27555.7,,
2275,07/25/14 19:00:00,21.760,46844.8,,
2276,07/25/14 19:30:00,20.519,39955.8,,
2277,07/25/14 20:00:00,17.094,17222.3,,
2278,07/25/14 20:30:00,16.237,9644.5,,
2279,07/25/14 21:00:00,16.332,15155.7,,
2280,07/25/14 21:30:00,14.709,4650.0,,
2281,07/25/14 22:00:00,14.517,3616.7,,
2282,07/25/14 22:30:00,14.038,1636.1,,
2283,07/25/14 23:00:00,13.269,764.2,,
2284,07/25/14 23:30:00,13.558,118.4,,
2285,07/26/14 00:00:00,13.654,21.5,,
2286,07/26/14 00:30:00,13.076,0.0,,
2287,07/26/14 01:00:00,13.269,0.0,,
2288,07/26/14 01:30:00,12.401,0.0,,
2289,07/26/14 02:00:00,13.269,0.0,,
2290,07/26/14 02:30:00,12.497,0.0,,
2291,07/26/14 03:00:00,11.916,43.1,,
2292,07/26/14 03:30:00,11.916,96.9,,
2293,07/26/14 04:00:00,11.916,258.3,,
2294,07/26/14 04:30:00,11.819,904.2,,
2295,07/26/14 05:00:00,12.110,1237.9,,
2296,07/26/14 05:30:00,11.916,2755.6,,
2297,07/26/14 06:00:00,12.110,4650.0,,
2298,07/26/14 06:30:00,12.401,8611.2,,
2299,07/26/14 07:00:00,13.846,20666.8,,
2300,07/26/14 07:30:00,13.846,15155.7,,
2301,07/26/14 08:00:00,14.709,22044.6,,
2302,07/26/14 08:30:00,17.284,46844.8,,
2303,07/26/14 09:00:00,18.236,52355.9,,
2304,07/26/14 09:30:00,20.901,52355.9,,
2305,07/26/14 10:00:00,33.014,121245.2,,
2306,07/26/14 10:30:00,39.615,132267.5,,
2307,07/26/14 11:00:00,30.356,132267.5,,
2308,07/26/14 11:30:00,31.268,57867.0,,
2309,07/26/14 12:00:00,24.062,57867.0,,
2310,07/26/14 12:30:00,24.448,220445.9,,
2311,07/26/14 13:00:00,21.091,44089.2,,
2312,07/26/14 13:30:00,19.472,49600.3,,
2313,07/26/14 14:00:00,17.950,23422.4,,
2314,07/26/14 14:30:00,19.662,66133.8,,
2315,07/26/14 15:00:00,22.429,49600.3,,
2316,07/26/14 15:30:00,23.581,52355.9,,
2317,07/26/14 16:00:00,23.388,85422.8,,
2318,07/26/14 16:30:00,26.195,46844.8,,
2319,07/26/14 17:00:00,17.094,7233.4,,
2320,07/26/14 17:30:00,16.999,30311.3,,
2321,07/26/14 18:00:00,15.760,14466.8,,
2322,07/26/14 18:30:00,16.141,46844.8,,
2323,07/26/14 19:00:00,15.282,17222.3,,
2324,07/26/14 19:30:00,16.046,28933.5,,
2325,07/26/14 20:00:00,14.613,7233.4,,
2326,07/26/14 20:30:00,13.750,2497.2,,
2327,07/26/14 21:00:00,13.654,2497.2,,
2328,07/26/14 21:30:00,13.365,1259.4,,
2329,07/26/14 22:00:00,13.173,592.0,,
2330,07/26/14 22:30:00,12.883,419.8,,
2331,07/26/14 23:00:00,12.110,602.8,,
2332,07/26/14 23:30:00,11.041,183.0,,
2333,07/27/14 00:00:00,11.041,43.1,,
2334,07/27/14 00:30:00,11.139,0.0,,
2335,07/27/14 01:00:00,10.944,0.0,,
2336,07/27/14 01:30:00,10.944,0.0,,
2337,07/27/14 02:00:00,11.041,0.0,,
2338,07/27/14 02:30:00,10.748,32.3,,
2339,07/27/14 03:00:00,10.259,129.2,,
2340,07/27/14 03:30:00,10.259,322.9,,
2341,07/27/14 04:00:00,10.455,753.5,,
2342,07/27/14 04:30:00,10.553,1722.2,,
2343,07/27/14 05:00:00,11.334,3788.9,,
2344,07/27/14 05:30:00,11.528,4994.5,,
2345,07/27/14 06:00:00,12.304,14466.8,,
2346,07/27/14 06:30:00,13.461,15155.7,,
2347,07/27/14 07:00:00,13.750,16533.4,,
2348,07/27/14 07:30:00,14.900,22044.6,,
2349,07/27/14 08:00:00,15.378,24800.2,,
2350,07/27/14 08:30:00,16.713,30311.3,,
2351,07/27/14 09:00:00,18.331,41333.6,,
2352,07/27/14 09:30:00,21.951,49600.3,,
2353,07/27/14 10:00:00,24.545,46844.8,,
2354,07/27/14 10:30:00,29.452,93689.5,,
2355,07/27/14 11:00:00,27.370,115734.1,,
2356,07/27/14 11:30:00,26.488,52355.9,,
2357,07/27/14 12:00:00,35.649,170845.6,,
2358,07/27/14 12:30:00,36.511,165334.4,,
2359,07/27/14 13:00:00,30.154,148801.0,,
2360,07/27/14 13:30:00,30.356,121245.2,,
2361,07/27/14 14:00:00,31.983,176356.7,,
2362,07/27/14 14:30:00,29.552,57867.0,,
2363,07/27/14 15:00:00,26.488,74400.5,,
2364,07/27/14 15:30:00,26.097,68889.3,,
2365,07/27/14 16:00:00,28.655,44089.2,,
2366,07/27/14 16:30:00,24.641,44089.2,,
2367,07/27/14 17:00:00,24.255,44089.2,,
2368,07/27/14 17:30:00,21.473,24800.2,,
2369,07/27/14 18:00:00,20.138,18600.1,,
2370,07/27/14 18:30:00,19.758,16533.4,,
2371,07/27/14 19:00:00,21.091,20666.8,,
2372,07/27/14 19:30:00,30.457,57867.0,,
2373,07/27/14 20:00:00,25.125,37200.2,,
2374,07/27/14 20:30:00,18.426,16533.4,,
2375,07/27/14 21:00:00,16.427,11022.3,,
2376,07/27/14 21:30:00,15.569,4305.6,,
2377,07/27/14 22:00:00,14.517,1894.5,,
2378,07/27/14 22:30:00,13.846,516.7,,
2379,07/27/14 23:00:00,13.173,236.8,,
2380,07/27/14 23:30:00,12.787,107.6,,
2381,07/28/14 00:00:00,13.269,10.8,,
2382,07/28/14 00:30:00,13.269,0.0,,
2383,07/28/14 01:00:00,13.173,0.0,,
2384,07/28/14 01:30:00,12.980,0.0,,
2385,07/28/14 02:00:00,12.787,0.0,,
2386,07/28/14 02:30:00,12.594,10.8,,
2387,07/28/14 03:00:00,12.594,53.8,,
2388,07/28/14 03:30:00,12.304,635.1,,
2389,07/28/14 04:00:00,12.304,505.9,,
2390,07/28/14 04:30:00,12.207,1550.0,,
2391,07/28/14 05:00:00,12.110,2755.6,,
2392,07/28/14 05:30:00,13.173,9644.5,,
2393,07/28/14 06:00:00,13.269,8266.7,,
2394,07/28/14 06:30:00,13.846,10677.8,,
2395,07/28/14 07:00:00,14.900,13089.0,,
2396,07/28/14 07:30:00,15.664,17222.3,,
2397,07/28/14 08:00:00,17.094,28933.5,,
2398,07/28/14 08:30:00,18.521,30311.3,,
2399,07/28/14 09:00:00,19.187,31689.1,,
2400,07/28/14 09:30:00,18.616,24800.2,,
2401,07/28/14 10:00:00,21.951,42711.4,,
2402,07/28/14 10:30:00,21.855,44089.2,,
2403,07/28/14 11:00:00,22.429,46844.8,,
2404,07/28/14 11:30:00,23.773,104711.8,,
2405,07/28/14 12:00:00,22.812,79911.6,,
2406,07/28/14 12:30:00,24.351,104711.8,,
2407,07/28/14 13:00:00,25.513,77156.1,,
2408,07/28/14 13:30:00,23.004,79911.6,,
2409,07/28/14 14:00:00,28.655,159823.3,,
2410,07/28/14 14:30:00,21.855,42711.4,,
2411,07/28/14 15:00:00,21.951,55111.5,,
2412,07/28/14 15:30:00,23.196,66133.8,,
2413,07/28/14 16:00:00,20.996,44089.2,,
2414,07/28/14 16:30:00,19.567,30311.3,,
2415,07/28/14 17:00:00,19.092,23422.4,,
2416,07/28/14 17:30:00,18.996,31689.1,,
2417,07/28/14 18:00:00,18.901,31689.1,,
2418,07/28/14 18:30:00,17.094,24800.2,,
2419,07/28/14 19:00:00,17.284,26178.0,,
2420,07/28/14 19:30:00,16.713,16533.4,,
2421,07/28/14 20:00:00,15.951,8611.2,,
2422,07/28/14 20:30:00,15.187,6544.5,,
2423,07/28/14 21:00:00,14.804,3788.9,,
2424,07/28/14 21:30:00,14.613,2755.6,,
2425,07/28/14 22:00:00,14.134,947.2,,
2426,07/28/14 22:30:00,13.942,312.2,,
2427,07/28/14 23:00:00,13.750,86.1,,
2428,07/28/14 23:30:00,13.558,10.8,,
2429,07/29/14 00:00:00,13.461,0.0,,
2430,07/29/14 00:30:00,13.558,0.0,,
2431,07/29/14 01:00:00,13.558,0.0,,
2432,07/29/14 01:30:00,13.461,0.0,,
2433,07/29/14 02:00:00,13.558,0.0,,
2434,07/29/14 02:30:00,13.461,0.0,,
2435,07/29/14 03:00:00,13.269,0.0,,
2436,07/29/14 03:30:00,13.173,21.5,,
2437,07/29/14 04:00:00,12.787,129.2,,
2438,07/29/14 04:30:00,12.594,764.2,,
2439,07/29/14 05:00:00,12.690,818.1,,
2440,07/29/14 05:30:00,12.980,667.4,,
2441,07/29/14 06:00:00,12.787,1636.1,,
2442,07/29/14 06:30:00,13.076,8266.7,,
2443,07/29/14 07:00:00,12.883,7577.8,,
2444,07/29/14 07:30:00,13.558,15844.5,,
2445,07/29/14 08:00:00,14.900,15155.7,,
2446,07/29/14 08:30:00,16.808,44089.2,,
2447,07/29/14 09:00:00,15.855,17222.3,,
2448,07/29/14 09:30:00,14.134,10677.8,,
2449,07/29/14 10:00:00,13.558,17222.3,,
2450,07/29/14 10:30:00,14.613,31689.1,,
2451,07/29/14 11:00:00,15.569,34444.7,,
2452,07/29/14 11:30:00,14.517,24800.2,,
2453,07/29/14 12:00:00,13.942,18600.1,,
2454,07/29/14 12:30:00,14.709,28933.5,,
2455,07/29/14 13:00:00,13.942,14466.8,,
2456,07/29/14 13:30:00,13.846,15844.5,,
2457,07/29/14 14:00:00,13.461,8611.2,,
2458,07/29/14 14:30:00,13.558,9300.1,,
2459,07/29/14 15:00:00,13.076,5166.7,,
2460,07/29/14 15:30:00,12.690,5511.1,,
2461,07/29/14 16:00:00,12.883,6200.0,,
2462,07/29/14 16:30:00,13.076,7233.4,,
2463,07/29/14 17:00:00,12.883,7577.8,,
2464,07/29/14 17:30:00,12.690,7233.4,,
2465,07/29/14 18:00:00,12.883,10333.4,,
2466,07/29/14 18:30:00,12.690,8611.2,,
2467,07/29/14 19:00:00,12.304,4133.4,,
2468,07/29/14 19:30:00,12.110,2927.8,,
2469,07/29/14 20:00:00,11.625,1119.5,,
2470,07/29/14 20:30:00,11.431,1097.9,,
2471,07/29/14 21:00:00,11.334,2411.1,,
2472,07/29/14 21:30:00,11.041,914.9,,
2473,07/29/14 22:00:00,10.846,624.3,,
2474,07/29/14 22:30:00,10.553,204.5,,
2475,07/29/14 23:00:00,10.357,64.6,,
2476,07/29/14 23:30:00,10.259,10.8,,
2477,07/30/14 00:00:00,10.259,0.0,,
2478,07/30/14 00:30:00,10.357,0.0,,
2479,07/30/14 01:00:00,10.161,0.0,,
2480,07/30/14 01:30:00,10.161,0.0,,
2481,07/30/14 02:00:00,9.866,0.0,,
2482,07/30/14 02:30:00,9.669,0.0,,
2483,07/30/14 03:00:00,9.472,0.0,,
2484,07/30/14 03:30:00,9.373,86.1,,
2485,07/30/14 04:00:00,9.176,258.3,,
2486,07/30/14 04:30:00,9.077,667.4,,
2487,07/30/14 05:00:00,8.680,1636.1,,
2488,07/30/14 05:30:00,8.680,3788.9,,
2489,07/30/14 06:00:00,8.382,6544.5,,
2490,07/30/14 06:30:00,8.481,7577.8,,
2491,07/30/14 07:00:00,8.481,13777.9,,
2492,07/30/14 07:30:00,8.282,14466.8,,
2493,07/30/14 08:00:00,8.581,17222.3,,
2494,07/30/14 08:30:00,8.779,17911.2,,
2495,07/30/14 09:00:00,11.528,49600.3,,
2496,07/30/14 09:30:00,9.472,30311.3,,
2497,07/30/14 10:00:00,9.866,35822.5,,
2498,07/30/14 10:30:00,9.669,31689.1,,
2499,07/30/14 11:00:00,11.041,52355.9,,
2500,07/30/14 11:30:00,10.455,52355.9,,
2501,07/30/14 12:00:00,10.651,49600.3,,
2502,07/30/14 12:30:00,11.431,49600.3,,
2503,07/30/14 13:00:00,9.768,28933.5,,
2504,07/30/14 13:30:00,10.259,37200.2,,
2505,07/30/14 14:00:00,9.472,28933.5,,
2506,07/30/14 14:30:00,9.669,49600.3,,
2507,07/30/14 15:00:00,10.748,66133.8,,
2508,07/30/14 15:30:00,10.748,37200.2,,
2509,07/30/14 16:00:00,10.944,35822.5,,
2510,07/30/14 16:30:00,10.748,99200.7,,
2511,07/30/14 17:00:00,11.431,55111.5,,
2512,07/30/14 17:30:00,9.965,35822.5,,
2513,07/30/14 18:00:00,9.768,31689.1,,
2514,07/30/14 18:30:00,9.768,34444.7,,
2515,07/30/14 19:00:00,8.879,21355.7,,
2516,07/30/14 19:30:00,8.481,11022.3,,
2517,07/30/14 20:00:00,8.978,24800.2,,
2518,07/30/14 20:30:00,7.983,17222.3,,
2519,07/30/14 21:00:00,7.582,7577.8,,
2520,07/30/14 21:30:00,7.079,3100.0,,
2521,07/30/14 22:00:00,6.978,1356.3,,
2522,07/30/14 22:30:00,6.877,656.6,,
2523,07/30/14 23:00:00,6.775,269.1,,
2524,07/30/14 23:30:00,6.573,64.6,,
2525,07/31/14 00:00:00,6.471,0.0,,
2526,07/31/14 00:30:00,6.573,0.0,,
2527,07/31/14 01:00:00,6.471,0.0,,
2528,07/31/14 01:30:00,6.471,0.0,,
2529,07/31/14 02:00:00,6.471,0.0,,
2530,07/31/14 02:30:00,6.268,10.8,,
2531,07/31/14 03:00:00,6.573,43.1,,
2532,07/31/14 03:30:00,6.268,355.2,,
2533,07/31/14 04:00:00,6.268,1227.1,,
2534,07/31/14 04:30:00,6.471,3444.5,,
2535,07/31/14 05:00:00,6.978,8611.2,,
2536,07/31/14 05:30:00,6.877,7577.8,,
2537,07/31/14 06:00:00,6.674,7577.8,,
2538,07/31/14 06:30:00,6.573,8266.7,,
2539,07/31/14 07:00:00,6.877,12400.1,,
2540,07/31/14 07:30:00,7.381,12400.1,,
2541,07/31/14 08:00:00,7.682,14466.8,,
2542,07/31/14 08:30:00,8.282,24800.2,,
2543,07/31/14 09:00:00,9.669,34444.7,,
2544,07/31/14 09:30:00,9.275,20666.8,,
2545,07/31/14 10:00:00,10.063,38578.0,,
2546,07/31/14 10:30:00,11.041,42711.4,,
2547,07/31/14 11:00:00,11.431,85422.8,,
2548,07/31/14 11:30:00,10.357,49600.3,,
2549,07/31/14 12:00:00,9.571,34444.7,,
2550,07/31/14 12:30:00,9.275,33066.9,,
2551,07/31/14 13:00:00,10.259,41333.6,,
2552,07/31/14 13:30:00,13.750,55111.5,,
2553,07/31/14 14:00:00,11.722,55111.5,,
2554,07/31/14 14:30:00,15.473,99200.7,,
2555,07/31/14 15:00:00,15.378,57867.0,,
2556,07/31/14 15:30:00,14.230,66133.8,,
2557,07/31/14 16:00:00,11.722,55111.5,,
2558,07/31/14 16:30:00,10.455,38578.0,,
2559,07/31/14 17:00:00,10.748,37200.2,,
2560,07/31/14 17:30:00,9.669,49600.3,,
2561,07/31/14 18:00:00,12.401,39955.8,,
2562,07/31/14 18:30:00,11.236,49600.3,,
2563,07/31/14 19:00:00,7.782,23422.4,,
2564,07/31/14 19:30:00,7.481,16533.4,,
2565,07/31/14 20:00:00,8.082,11711.2,,
2566,07/31/14 20:30:00,11.819,66133.8,,
2567,07/31/14 21:00:00,10.161,17222.3,,
2568,07/31/14 21:30:00,7.079,6544.5,,
2569,07/31/14 22:00:00,6.268,1980.6,,
2570,07/31/14 22:30:00,5.962,753.5,,
2571,07/31/14 23:00:00,5.552,172.2,,
2572,07/31/14 23:30:00,5.347,43.1,,
2573,08/01/14 00:00:00,5.141,0.0,,
2574,08/01/14 00:30:00,5.244,0.0,,
2575,08/01/14 01:00:00,5.655,0.0,,
2576,08/01/14 01:30:00,5.347,0.0,,
2577,08/01/14 02:00:00,5.347,0.0,,
2578,08/01/14 02:30:00,5.450,0.0,,
2579,08/01/14 03:00:00,4.831,10.8,,
2580,08/01/14 03:30:00,4.623,86.1,,
2581,08/01/14 04:00:00,5.037,226.0,,
2582,08/01/14 04:30:00,5.141,796.5,,
2583,08/01/14 05:00:00,5.244,2325.0,,
2584,08/01/14 05:30:00,5.552,3616.7,,
2585,08/01/14 06:00:00,6.064,7577.8,,
2586,08/01/14 06:30:00,6.674,9644.5,,
2587,08/01/14 07:00:00,7.882,16533.4,,
2588,08/01/14 07:30:00,9.077,27555.7,,
2589,08/01/14 08:00:00,9.472,22044.6,,
2590,08/01/14 08:30:00,13.365,38578.0,,
2591,08/01/14 09:00:00,14.709,57867.0,,
2592,08/01/14 09:30:00,16.999,22044.6,,
2593,08/01/14 10:00:00,13.076,33066.9,,
2594,08/01/14 10:30:00,9.373,28933.5,,
2595,08/01/14 11:00:00,7.983,38578.0,,
2596,08/01/14 11:30:00,6.978,14466.8,,
2597,08/01/14 12:00:00,6.674,19977.9,,
2598,08/01/14 12:30:00,7.280,22044.6,,
2599,08/01/14 13:00:00,9.275,52355.9,,
2600,08/01/14 13:30:00,13.461,88178.4,,
2601,08/01/14 14:00:00,19.092,63378.2,,
2602,08/01/14 14:30:00,10.748,31689.1,,
2603,08/01/14 15:00:00,13.461,46844.8,,
2604,08/01/14 15:30:00,15.664,115734.1,,
2605,08/01/14 16:00:00,11.528,42711.4,,
2606,08/01/14 16:30:00,10.455,41333.6,,
2607,08/01/14 17:00:00,14.613,88178.4,,
2608,08/01/14 17:30:00,22.333,66133.8,,
2609,08/01/14 18:00:00,15.378,49600.3,,
2610,08/01/14 18:30:00,11.041,16533.4,,
2611,08/01/14 19:00:00,7.079,4477.8,,
2612,08/01/14 19:30:00,5.860,3788.9,,
2613,08/01/14 20:00:00,6.877,13089.0,,
2614,08/01/14 20:30:00,6.674,9644.5,,
2615,08/01/14 21:00:00,5.962,5166.7,,
2616,08/01/14 21:30:00,6.064,5511.1,,
2617,08/01/14 22:00:00,5.552,2927.8,,
2618,08/01/14 22:30:00,5.450,1259.4,,
2619,08/01/14 23:00:00,4.519,193.8,,
2620,08/01/14 23:30:00,4.415,21.5,,
2621,08/02/14 00:00:00,3.261,0.0,,
2622,08/02/14 00:30:00,2.624,0.0,,
2623,08/02/14 01:00:00,4.311,0.0,,
2624,08/02/14 01:30:00,4.311,0.0,,
2625,08/02/14 02:00:00,4.623,0.0,,
2626,08/02/14 02:30:00,3.788,0.0,,
2627,08/02/14 03:00:00,3.893,10.8,,
2628,08/02/14 03:30:00,2.730,107.6,,
2629,08/02/14 04:00:00,2.303,409.0,,
2630,08/02/14 04:30:00,3.261,1302.4,,
2631,08/02/14 05:00:00,2.943,2583.4,,
2632,08/02/14 05:30:00,5.655,15155.7,,
2633,08/02/14 06:00:00,7.381,15155.7,,
2634,08/02/14 06:30:00,8.680,16533.4,,
2635,08/02/14 07:00:00,10.651,18600.1,,
2636,08/02/14 07:30:00,10.748,23422.4,,
2637,08/02/14 08:00:00,13.076,26178.0,,
2638,08/02/14 08:30:00,13.942,26178.0,,
2639,08/02/14 09:00:00,16.427,57867.0,,
2640,08/02/14 09:30:00,9.866,49600.3,,
2641,08/02/14 10:00:00,18.806,104711.8,,
2642,08/02/14 10:30:00,27.075,104711.8,,
2643,08/02/14 11:00:00,16.903,11022.3,,
2644,08/02/14 11:30:00,16.523,27555.7,,
2645,08/02/14 12:00:00,35.542,209423.6,,
2646,08/02/14 12:30:00,30.457,148801.0,,
2647,08/02/14 13:00:00,31.268,49600.3,,
2648,08/02/14 13:30:00,22.525,49600.3,,
2649,08/02/14 14:00:00,23.100,66133.8,,
2650,08/02/14 14:30:00,22.333,57867.0,,
2651,08/02/14 15:00:00,24.351,71644.9,,
2652,08/02/14 15:30:00,21.473,52355.9,,
2653,08/02/14 16:00:00,20.615,55111.5,,
2654,08/02/14 16:30:00,18.521,52355.9,,
2655,08/02/14 17:00:00,17.665,49600.3,,
2656,08/02/14 17:30:00,16.046,30311.3,,
2657,08/02/14 18:00:00,15.855,33066.9,,
2658,08/02/14 18:30:00,13.365,20666.8,,
2659,08/02/14 19:00:00,11.722,13777.9,,
2660,08/02/14 19:30:00,11.139,9644.5,,
2661,08/02/14 20:00:00,11.236,9644.5,,
2662,08/02/14 20:30:00,9.669,1550.0,,
2663,08/02/14 21:00:00,9.472,1237.9,,
2664,08/02/14 21:30:00,9.768,1894.5,,
2665,08/02/14 22:00:00,9.275,958.0,,
2666,08/02/14 22:30:00,8.581,527.4,,
2667,08/02/14 23:00:00,8.282,96.9,,
2668,08/02/14 23:30:00,7.682,10.8,,
2669,08/03/14 00:00:00,7.280,0.0,,
2670,08/03/14 00:30:00,7.481,0.0,,
2671,08/03/14 01:00:00,7.782,0.0,,
2672,08/03/14 01:30:00,7.782,0.0,,
2673,08/03/14 02:00:00,7.682,0.0,,
2674,08/03/14 02:30:00,7.280,0.0,,
2675,08/03/14 03:00:00,7.782,0.0,,
2676,08/03/14 03:30:00,7.782,75.3,,
2677,08/03/14 04:00:00,7.782,839.6,,
2678,08/03/14 04:30:00,7.882,3444.5,,
2679,08/03/14 05:00:00,8.382,2325.0,,
2680,08/03/14 05:30:00,9.965,11022.3,,
2681,08/03/14 06:00:00,9.077,6200.0,,
2682,08/03/14 06:30:00,9.768,13777.9,,
2683,08/03/14 07:00:00,14.038,46844.8,,
2684,08/03/14 07:30:00,14.804,55111.5,,
2685,08/03/14 08:00:00,15.855,93689.5,,
2686,08/03/14 08:30:00,16.999,99200.7,,
2687,08/03/14 09:00:00,18.711,121245.2,,
2688,08/03/14 09:30:00,24.351,137778.7,,
2689,08/03/14 10:00:00,17.284,57867.0,,
2690,08/03/14 10:30:00,23.966,187379.0,,
2691,08/03/14 11:00:00,23.677,209423.6,,
2692,08/03/14 11:30:00,29.252,170845.6,,
2693,08/03/14 12:00:00,32.911,154312.1,,
2694,08/03/14 12:30:00,33.222,170845.6,,
2695,08/03/14 13:00:00,41.458,176356.7,,
2696,08/03/14 13:30:00,43.723,99200.7,,
2697,08/03/14 14:00:00,28.953,93689.5,,
2698,08/03/14 14:30:00,20.805,49600.3,,
2699,08/03/14 15:00:00,25.902,46844.8,,
2700,08/03/14 15:30:00,30.356,85422.8,,
2701,08/03/14 16:00:00,27.468,34444.7,,
