Plot Title: miniDOT-Benthic-Reykjahlid							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349964, SEN S/N: 10349964, LBL: temp)"	"Intensity, Lux (LGR S/N: 10349964, SEN S/N: 10349964, LBL: light)"	Coupler Attached (LGR S/N: 10349964)	Host Connected (LGR S/N: 10349964)	Stopped (LGR S/N: 10349964)	End Of File (LGR S/N: 10349964)
447	6/22/2018 14:00	12.401	3272.2				
448	6/22/2018 14:30	12.401	3444.5				
449	6/22/2018 15:00	12.401	2497.2				
450	6/22/2018 15:30	12.497	1894.5				
451	6/22/2018 16:00	12.497	1894.5				
452	6/22/2018 16:30	12.497	1550				
453	6/22/2018 17:00	12.497	1377.8				
454	6/22/2018 17:30	12.594	1550				
455	6/22/2018 18:00	12.594	1894.5				
456	6/22/2018 18:30	12.594	1463.9				
457	6/22/2018 19:00	12.69	1463.9				
458	6/22/2018 19:30	12.69	678.1				
459	6/22/2018 20:00	12.69	527.4				
460	6/22/2018 20:30	12.69	366				
461	6/22/2018 21:00	12.594	366				
462	6/22/2018 21:30	12.594	139.9				
463	6/22/2018 22:00	12.594	150.7				
464	6/22/2018 22:30	12.594	150.7				
465	6/22/2018 23:00	12.594	96.9				
466	6/22/2018 23:30	12.497	64.6				
467	6/23/2018 0:00	12.594	21.5				
468	6/23/2018 0:30	12.69	10.8				
469	6/23/2018 1:00	12.594	0				
470	6/23/2018 1:30	12.594	10.8				
471	6/23/2018 2:00	12.594	10.8				
472	6/23/2018 2:30	12.497	21.5				
473	6/23/2018 3:00	12.497	32.3				
474	6/23/2018 3:30	12.497	64.6				
475	6/23/2018 4:00	12.401	139.9				
476	6/23/2018 4:30	12.304	172.2				
477	6/23/2018 5:00	12.304	172.2				
478	6/23/2018 5:30	12.304	193.8				
479	6/23/2018 6:00	12.304	279.9				
480	6/23/2018 6:30	12.304	376.7				
481	6/23/2018 7:00	12.304	473.6				
482	6/23/2018 7:30	12.304	592				
483	6/23/2018 8:00	12.304	731.9				
484	6/23/2018 8:30	12.304	871.9				
485	6/23/2018 9:00	12.401	1033.3				
486	6/23/2018 9:30	12.401	914.9				
487	6/23/2018 10:00	12.401	861.1				
488	6/23/2018 10:30	12.401	721.2				
489	6/23/2018 11:00	12.497	904.2				
490	6/23/2018 11:30	12.497	818.1				
491	6/23/2018 12:00	12.497	538.2				
492	6/23/2018 12:30	12.497	549				
493	6/23/2018 13:00	12.497	1011.8				
494	6/23/2018 13:30	12.497	559.7				
495	6/23/2018 14:00	12.497	516.7				
496	6/23/2018 14:30	12.401	226				
497	6/23/2018 15:00	12.497	236.8				
498	6/23/2018 15:30	12.594	226				
499	6/23/2018 16:00	12.69	215.3				
500	6/23/2018 16:30	12.69	139.9				
501	6/23/2018 17:00	12.69	139.9				
502	6/23/2018 17:30	12.787	150.7				
503	6/23/2018 18:00	12.787	129.2				
504	6/23/2018 18:30	12.69	172.2				
505	6/23/2018 19:00	12.69	183				
506	6/23/2018 19:30	12.69	86.1				
507	6/23/2018 20:00	12.69	172.2				
508	6/23/2018 20:30	12.69	118.4				
