"Plot Title: md_st33_benthic_13Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349961, SEN S/N: 10349961, LBL: Temperature)","Intensity, Lux (LGR S/N: 10349961, SEN S/N: 10349961, LBL: Light)","Coupler Attached (LGR S/N: 10349961)","Host Connected (LGR S/N: 10349961)","Stopped (LGR S/N: 10349961)","End Of File (LGR S/N: 10349961)"
2014,07/25/19 12:30:00,10.846,4994.5,,,,
2015,07/25/19 13:00:00,10.748,4133.4,,,,
2016,07/25/19 13:30:00,10.846,3961.1,,,,
2017,07/25/19 14:00:00,10.944,6544.5,,,,
2018,07/25/19 14:30:00,11.041,5166.7,,,,
2019,07/25/19 15:00:00,10.944,4133.4,,,,
2020,07/25/19 15:30:00,10.944,2755.6,,,,
2021,07/25/19 16:00:00,10.944,3100.0,,,,
2022,07/25/19 16:30:00,10.944,2927.8,,,,
2023,07/25/19 17:00:00,10.944,2927.8,,,,
2024,07/25/19 17:30:00,10.944,1722.2,,,,
2025,07/25/19 18:00:00,11.041,1334.7,,,,
2026,07/25/19 18:30:00,10.944,1270.1,,,,
2027,07/25/19 19:00:00,11.041,1808.3,,,,
2028,07/25/19 19:30:00,11.139,1636.1,,,,
2029,07/25/19 20:00:00,11.236,1162.5,,,,
2030,07/25/19 20:30:00,11.722,430.6,,,,
2031,07/25/19 21:00:00,11.916,258.3,,,,
2032,07/25/19 21:30:00,11.916,215.3,,,,
2033,07/25/19 22:00:00,11.819,150.7,,,,
2034,07/25/19 22:30:00,11.819,43.1,,,,
2035,07/25/19 23:00:00,11.722,10.8,,,,
2036,07/25/19 23:30:00,11.722,0.0,,,,
2037,07/26/19 00:00:00,11.722,0.0,,,,
2038,07/26/19 00:30:00,11.722,0.0,,,,
2039,07/26/19 01:00:00,11.722,0.0,,,,
2040,07/26/19 01:30:00,11.722,0.0,,,,
2041,07/26/19 02:00:00,11.722,0.0,,,,
2042,07/26/19 02:30:00,11.819,0.0,,,,
2043,07/26/19 03:00:00,11.819,0.0,,,,
2044,07/26/19 03:30:00,11.819,0.0,,,,
2045,07/26/19 04:00:00,11.819,0.0,,,,
2046,07/26/19 04:30:00,11.819,21.5,,,,
2047,07/26/19 05:00:00,11.819,43.1,,,,
2048,07/26/19 05:30:00,11.819,86.1,,,,
2049,07/26/19 06:00:00,11.819,129.2,,,,
2050,07/26/19 06:30:00,11.819,172.2,,,,
2051,07/26/19 07:00:00,11.819,322.9,,,,
2052,07/26/19 07:30:00,11.819,366.0,,,,
2053,07/26/19 08:00:00,11.819,322.9,,,,
2054,07/26/19 08:30:00,11.819,269.1,,,,
2055,07/26/19 09:00:00,11.722,366.0,,,,
2056,07/26/19 09:30:00,11.819,1033.3,,,,
2057,07/26/19 10:00:00,11.819,796.5,,,,
2058,07/26/19 10:30:00,11.819,1377.8,,,,
2059,07/26/19 11:00:00,11.722,936.5,,,,
2060,07/26/19 11:30:00,11.722,710.4,,,,
2061,07/26/19 12:00:00,11.625,710.4,,,,
2062,07/26/19 12:30:00,11.528,527.4,,,,
2063,07/26/19 13:00:00,11.528,688.9,,,,
2064,07/26/19 13:30:00,11.528,602.8,,,,
2065,07/26/19 14:00:00,11.528,645.8,,,,
2066,07/26/19 14:30:00,11.528,645.8,,,,
2067,07/26/19 15:00:00,11.431,1054.9,,,,
2068,07/26/19 15:30:00,11.431,1151.7,,,,
2069,07/26/19 16:00:00,11.431,871.9,,,,
2070,07/26/19 16:30:00,11.431,1550.0,,,,
2071,07/26/19 17:00:00,11.431,1216.3,,,,
2072,07/26/19 17:30:00,11.431,785.8,,,,
2073,07/26/19 18:00:00,11.431,688.9,,,,
2074,07/26/19 18:30:00,11.431,430.6,,,,
2075,07/26/19 19:00:00,11.431,613.5,,,,
2076,07/26/19 19:30:00,11.431,129.2,,,,
2077,07/26/19 20:00:00,11.431,204.5,,,,
2078,07/26/19 20:30:00,11.431,183.0,,,,
2079,07/26/19 21:00:00,11.431,161.5,,,,
2080,07/26/19 21:30:00,11.528,43.1,,,,
2081,07/26/19 22:00:00,11.528,21.5,,,,
2082,07/26/19 22:30:00,11.528,0.0,,,,
2083,07/26/19 23:00:00,11.431,0.0,,,,
2084,07/26/19 23:30:00,11.431,0.0,,,,
2085,07/27/19 00:00:00,11.528,0.0,,,,
2086,07/27/19 00:30:00,11.528,0.0,,,,
2087,07/27/19 01:00:00,11.431,0.0,,,,
2088,07/27/19 01:30:00,11.431,0.0,,,,
2089,07/27/19 02:00:00,11.431,0.0,,,,
2090,07/27/19 02:30:00,11.431,0.0,,,,
2091,07/27/19 03:00:00,11.431,0.0,,,,
2092,07/27/19 03:30:00,11.528,0.0,,,,
2093,07/27/19 04:00:00,11.528,43.1,,,,
2094,07/27/19 04:30:00,11.528,150.7,,,,
2095,07/27/19 05:00:00,11.528,333.7,,,,
2096,07/27/19 05:30:00,11.528,322.9,,,,
2097,07/27/19 06:00:00,11.528,613.5,,,,
2098,07/27/19 06:30:00,11.625,2066.7,,,,
2099,07/27/19 07:00:00,11.625,1808.3,,,,
2100,07/27/19 07:30:00,11.625,979.5,,,,
2101,07/27/19 08:00:00,11.625,1636.1,,,,
2102,07/27/19 08:30:00,11.625,2669.5,,,,
2103,07/27/19 09:00:00,11.625,3272.2,,,,
2104,07/27/19 09:30:00,11.722,2927.8,,,,
2105,07/27/19 10:00:00,11.722,3788.9,,,,
2106,07/27/19 10:30:00,11.819,3616.7,,,,
2107,07/27/19 11:00:00,12.013,5338.9,,,,
2108,07/27/19 11:30:00,12.013,4650.0,,,,
2109,07/27/19 12:00:00,12.013,3616.7,,,,
2110,07/27/19 12:30:00,12.013,3444.5,,,,
2111,07/27/19 13:00:00,12.013,2755.6,,,,
2112,07/27/19 13:30:00,12.110,3272.2,,,,
2113,07/27/19 14:00:00,12.013,2152.8,,,,
2114,07/27/19 14:30:00,11.916,3788.9,,,,
2115,07/27/19 15:00:00,11.916,2411.1,,,,
2116,07/27/19 15:30:00,12.013,1808.3,,,,
2117,07/27/19 16:00:00,12.207,1550.0,,,,
2118,07/27/19 16:30:00,12.304,1550.0,,,,
2119,07/27/19 17:00:00,12.304,904.2,,,,
2120,07/27/19 17:30:00,12.304,570.5,,,,
2121,07/27/19 18:00:00,12.304,473.6,,,,
2122,07/27/19 18:30:00,12.304,290.6,,,,
2123,07/27/19 19:00:00,12.304,419.8,,,,
2124,07/27/19 19:30:00,12.207,86.1,,,,
2125,07/27/19 20:00:00,12.207,172.2,,,,
2126,07/27/19 20:30:00,12.207,161.5,,,,
2127,07/27/19 21:00:00,12.207,139.9,,,,
2128,07/27/19 21:30:00,12.207,32.3,,,,
2129,07/27/19 22:00:00,12.207,0.0,,,,
2130,07/27/19 22:30:00,12.207,0.0,,,,
2131,07/27/19 23:00:00,12.207,0.0,,,,
2132,07/27/19 23:30:00,12.207,0.0,,,,
2133,07/28/19 00:00:00,12.207,0.0,,,,
2134,07/28/19 00:30:00,12.207,0.0,,,,
2135,07/28/19 01:00:00,12.207,0.0,,,,
2136,07/28/19 01:30:00,12.110,0.0,,,,
2137,07/28/19 02:00:00,12.110,0.0,,,,
2138,07/28/19 02:30:00,12.207,0.0,,,,
2139,07/28/19 03:00:00,12.110,0.0,,,,
2140,07/28/19 03:30:00,12.110,0.0,,,,
2141,07/28/19 04:00:00,12.110,0.0,,,,
2142,07/28/19 04:30:00,12.207,64.6,,,,
2143,07/28/19 05:00:00,12.207,236.8,,,,
2144,07/28/19 05:30:00,12.207,247.6,,,,
2145,07/28/19 06:00:00,12.207,129.2,,,,
2146,07/28/19 06:30:00,12.207,247.6,,,,
2147,07/28/19 07:00:00,12.207,818.1,,,,
2148,07/28/19 07:30:00,12.207,1076.4,,,,
2149,07/28/19 08:00:00,12.304,1463.9,,,,
2150,07/28/19 08:30:00,12.207,645.8,,,,
2151,07/28/19 09:00:00,12.207,613.5,,,,
2152,07/28/19 09:30:00,12.207,893.4,,,,
2153,07/28/19 10:00:00,12.304,1636.1,,,,
2154,07/28/19 10:30:00,12.304,2927.8,,,,
2155,07/28/19 11:00:00,12.304,1636.1,,,,
2156,07/28/19 11:30:00,12.401,4133.4,,,,
2157,07/28/19 12:00:00,12.401,4994.5,,,,
2158,07/28/19 12:30:00,12.594,3100.0,,,,
2159,07/28/19 13:00:00,12.594,3272.2,,,,
2160,07/28/19 13:30:00,12.690,4305.6,,,,
2161,07/28/19 14:00:00,12.690,3444.5,,,,
2162,07/28/19 14:30:00,12.787,4133.4,,,,
2163,07/28/19 15:00:00,12.787,2927.8,,,,
2164,07/28/19 15:30:00,12.787,1636.1,,,,
2165,07/28/19 16:00:00,12.690,764.2,,,,
2166,07/28/19 16:30:00,12.787,2325.0,,,,
2167,07/28/19 17:00:00,12.883,2238.9,,,,
2168,07/28/19 17:30:00,12.883,3272.2,,,,
2169,07/28/19 18:00:00,12.980,3272.2,,,,
2170,07/28/19 18:30:00,12.980,3272.2,,,,
2171,07/28/19 19:00:00,12.980,2411.1,,,,
2172,07/28/19 19:30:00,13.076,1894.5,,,,
2173,07/28/19 20:00:00,13.173,1054.9,,,,
2174,07/28/19 20:30:00,13.269,818.1,,,,
2175,07/28/19 21:00:00,13.269,570.5,,,,
2176,07/28/19 21:30:00,13.269,21.5,,,,
2177,07/28/19 22:00:00,13.269,10.8,,,,
2178,07/28/19 22:30:00,13.269,21.5,,,,
2179,07/28/19 23:00:00,13.269,0.0,,,,
2180,07/28/19 23:30:00,13.269,0.0,,,,
2181,07/29/19 00:00:00,13.269,0.0,,,,
2182,07/29/19 00:30:00,13.269,0.0,,,,
2183,07/29/19 01:00:00,13.269,0.0,,,,
2184,07/29/19 01:30:00,13.269,0.0,,,,
2185,07/29/19 02:00:00,13.269,0.0,,,,
2186,07/29/19 02:30:00,13.269,0.0,,,,
2187,07/29/19 03:00:00,13.269,0.0,,,,
2188,07/29/19 03:30:00,13.269,0.0,,,,
2189,07/29/19 04:00:00,13.269,43.1,,,,
2190,07/29/19 04:30:00,13.269,172.2,,,,
2191,07/29/19 05:00:00,13.269,279.9,,,,
2192,07/29/19 05:30:00,13.269,355.2,,,,
2193,07/29/19 06:00:00,13.269,301.4,,,,
2194,07/29/19 06:30:00,13.269,366.0,,,,
2195,07/29/19 07:00:00,13.365,1001.0,,,,
2196,07/29/19 07:30:00,13.365,947.2,,,,
2197,07/29/19 08:00:00,13.461,1550.0,,,,
2198,07/29/19 08:30:00,13.461,1345.5,,,,
2199,07/29/19 09:00:00,13.461,1463.9,,,,
2200,07/29/19 09:30:00,13.558,1636.1,,,,
2201,07/29/19 10:00:00,13.558,2152.8,,,,
2202,07/29/19 10:30:00,13.654,2755.6,,,,
2203,07/29/19 11:00:00,13.654,1463.9,,,,
2204,07/29/19 11:30:00,13.654,3272.2,,,,
2205,07/29/19 12:00:00,13.750,2927.8,,,,
2206,07/29/19 12:30:00,13.750,2755.6,,,,
2207,07/29/19 13:00:00,13.750,3100.0,,,,
2208,07/29/19 13:30:00,13.750,2755.6,,,,
2209,07/29/19 14:00:00,13.750,2755.6,,,,
2210,07/29/19 14:30:00,13.846,2755.6,,,,
2211,07/29/19 15:00:00,13.846,3100.0,,,,
2212,07/29/19 15:30:00,13.750,1173.3,,,,
2213,07/29/19 16:00:00,14.230,3100.0,,,,
2214,07/29/19 16:30:00,14.421,1550.0,,,,
2215,07/29/19 17:00:00,14.325,893.4,,,,
2216,07/29/19 17:30:00,14.421,613.5,,,,
2217,07/29/19 18:00:00,14.517,710.4,,,,
2218,07/29/19 18:30:00,14.517,473.6,,,,
2219,07/29/19 19:00:00,14.613,990.3,,,,
2220,07/29/19 19:30:00,14.613,818.1,,,,
2221,07/29/19 20:00:00,14.613,398.3,,,,
2222,07/29/19 20:30:00,14.613,301.4,,,,
2223,07/29/19 21:00:00,14.613,495.1,,,,
2224,07/29/19 21:30:00,14.517,172.2,,,,
2225,07/29/19 22:00:00,14.517,53.8,,,,
2226,07/29/19 22:30:00,14.517,10.8,,,,
2227,07/29/19 23:00:00,14.421,0.0,,,,
2228,07/29/19 23:30:00,14.421,0.0,,,,
2229,07/30/19 00:00:00,14.421,0.0,,,,
2230,07/30/19 00:30:00,14.421,0.0,,,,
2231,07/30/19 01:00:00,14.325,0.0,,,,
2232,07/30/19 01:30:00,14.325,0.0,,,,
2233,07/30/19 02:00:00,14.325,0.0,,,,
2234,07/30/19 02:30:00,14.325,0.0,,,,
2235,07/30/19 03:00:00,14.230,0.0,,,,
2236,07/30/19 03:30:00,14.230,0.0,,,,
2237,07/30/19 04:00:00,14.230,0.0,,,,
2238,07/30/19 04:30:00,14.230,43.1,,,,
2239,07/30/19 05:00:00,14.230,43.1,,,,
2240,07/30/19 05:30:00,14.230,64.6,,,,
2241,07/30/19 06:00:00,14.230,53.8,,,,
2242,07/30/19 06:30:00,14.230,301.4,,,,
2243,07/30/19 07:00:00,14.230,850.4,,,,
2244,07/30/19 07:30:00,14.230,699.7,,,,
2245,07/30/19 08:00:00,14.134,279.9,,,,
2246,07/30/19 08:30:00,14.230,1022.6,,,,
2247,07/30/19 09:00:00,14.230,1194.8,,,,
2248,07/30/19 09:30:00,14.230,764.2,,,,
2249,07/30/19 10:00:00,14.230,1808.3,,,,
2250,07/30/19 10:30:00,14.230,1980.6,,,,
2251,07/30/19 11:00:00,14.325,2152.8,,,,
2252,07/30/19 11:30:00,14.230,764.2,,,,
2253,07/30/19 12:00:00,14.230,398.3,,,,
2254,07/30/19 12:30:00,14.230,505.9,,,,
2255,07/30/19 13:00:00,14.325,656.6,,,,
2256,07/30/19 13:30:00,14.325,419.8,,,,
2257,07/30/19 14:00:00,14.325,505.9,,,,
2258,07/30/19 14:30:00,14.421,1345.5,,,,
2259,07/30/19 15:00:00,14.421,1463.9,,,,
2260,07/30/19 15:30:00,14.517,1980.6,,,,
2261,07/30/19 16:00:00,14.517,882.6,,,,
2262,07/30/19 16:30:00,14.613,1722.2,,,,
2263,07/30/19 17:00:00,14.613,1108.7,,,,
2264,07/30/19 17:30:00,14.613,1550.0,,,,
2265,07/30/19 18:00:00,14.613,1280.9,,,,
2266,07/30/19 18:30:00,14.613,731.9,,,,
2267,07/30/19 19:00:00,14.613,581.3,,,,
2268,07/30/19 19:30:00,14.613,538.2,,,,
2269,07/30/19 20:00:00,14.613,236.8,,,,
2270,07/30/19 20:30:00,14.613,118.4,,,,
2271,07/30/19 21:00:00,14.517,86.1,,,,
2272,07/30/19 21:30:00,14.517,21.5,,,,
2273,07/30/19 22:00:00,14.517,0.0,,,,
2274,07/30/19 22:30:00,14.517,0.0,,,,
2275,07/30/19 23:00:00,14.517,0.0,,,,
2276,07/30/19 23:30:00,14.517,0.0,,,,
2277,07/31/19 00:00:00,14.517,0.0,,,,
2278,07/31/19 00:30:00,14.517,0.0,,,,
2279,07/31/19 01:00:00,14.421,0.0,,,,
2280,07/31/19 01:30:00,14.421,0.0,,,,
2281,07/31/19 02:00:00,14.421,0.0,,,,
2282,07/31/19 02:30:00,14.421,0.0,,,,
2283,07/31/19 03:00:00,14.421,0.0,,,,
2284,07/31/19 03:30:00,14.421,0.0,,,,
2285,07/31/19 04:00:00,14.325,32.3,,,,
2286,07/31/19 04:30:00,14.325,107.6,,,,
2287,07/31/19 05:00:00,14.325,215.3,,,,
2288,07/31/19 05:30:00,14.325,376.7,,,,
2289,07/31/19 06:00:00,14.230,527.4,,,,
2290,07/31/19 06:30:00,14.230,721.2,,,,
2291,07/31/19 07:00:00,14.230,947.2,,,,
2292,07/31/19 07:30:00,14.230,452.1,,,,
2293,07/31/19 08:00:00,14.230,1463.9,,,,
2294,07/31/19 08:30:00,14.230,1463.9,,,,
2295,07/31/19 09:00:00,14.230,1722.2,,,,
2296,07/31/19 09:30:00,14.230,592.0,,,,
2297,07/31/19 10:00:00,14.230,2152.8,,,,
2298,07/31/19 10:30:00,14.325,1636.1,,,,
2299,07/31/19 11:00:00,14.325,2411.1,,,,
2300,07/31/19 11:30:00,14.421,2066.7,,,,
2301,07/31/19 12:00:00,14.421,1980.6,,,,
2302,07/31/19 12:30:00,14.517,2755.6,,,,
2303,07/31/19 13:00:00,14.613,2238.9,,,,
2304,07/31/19 13:30:00,14.709,2238.9,,,,
2305,07/31/19 14:00:00,14.804,2927.8,,,,
2306,07/31/19 14:30:00,14.900,2583.4,,,,
2307,07/31/19 15:00:00,14.900,2325.0,,,,
2308,07/31/19 15:30:00,14.996,1894.5,,,,
2309,07/31/19 16:00:00,14.996,1894.5,,,,
2310,07/31/19 16:30:00,14.996,1808.3,,,,
2311,07/31/19 17:00:00,14.996,1463.9,,,,
2312,07/31/19 17:30:00,15.091,1377.8,,,,
2313,07/31/19 18:00:00,15.091,936.5,,,,
2314,07/31/19 18:30:00,15.091,979.5,,,,
2315,07/31/19 19:00:00,15.091,731.9,,,,
2316,07/31/19 19:30:00,14.996,462.9,,,,
2317,07/31/19 20:00:00,14.996,409.0,,,,
2318,07/31/19 20:30:00,14.996,419.8,,,,
2319,07/31/19 21:00:00,14.996,290.6,,,,
2320,07/31/19 21:30:00,14.900,129.2,,,,
2321,07/31/19 22:00:00,14.804,43.1,,,,
2322,07/31/19 22:30:00,14.804,0.0,,,,
2323,07/31/19 23:00:00,14.709,0.0,,,,
2324,07/31/19 23:30:00,14.709,0.0,,,,
2325,08/01/19 00:00:00,14.613,0.0,,,,
2326,08/01/19 00:30:00,14.517,0.0,,,,
2327,08/01/19 01:00:00,14.517,0.0,,,,
2328,08/01/19 01:30:00,14.517,0.0,,,,
2329,08/01/19 02:00:00,14.421,0.0,,,,
2330,08/01/19 02:30:00,14.421,0.0,,,,
2331,08/01/19 03:00:00,14.421,0.0,,,,
2332,08/01/19 03:30:00,14.421,0.0,,,,
2333,08/01/19 04:00:00,14.421,21.5,,,,
2334,08/01/19 04:30:00,14.421,96.9,,,,
2335,08/01/19 05:00:00,14.325,183.0,,,,
2336,08/01/19 05:30:00,14.421,269.1,,,,
2337,08/01/19 06:00:00,14.421,430.6,,,,
2338,08/01/19 06:30:00,14.325,581.3,,,,
2339,08/01/19 07:00:00,14.325,764.2,,,,
2340,08/01/19 07:30:00,14.325,1194.8,,,,
2341,08/01/19 08:00:00,14.421,1463.9,,,,
2342,08/01/19 08:30:00,14.421,1722.2,,,,
2343,08/01/19 09:00:00,14.421,1808.3,,,,
2344,08/01/19 09:30:00,14.517,2325.0,,,,
2345,08/01/19 10:00:00,14.517,2152.8,,,,
2346,08/01/19 10:30:00,14.517,2238.9,,,,
2347,08/01/19 11:00:00,14.613,2927.8,,,,
2348,08/01/19 11:30:00,14.613,2755.6,,,,
2349,08/01/19 12:00:00,14.613,2927.8,,,,
2350,08/01/19 12:30:00,14.613,3100.0,,,,
2351,08/01/19 13:00:00,14.613,3961.1,,,,
2352,08/01/19 13:30:00,14.613,2927.8,,,,
2353,08/01/19 14:00:00,14.613,3616.7,,,,
2354,08/01/19 14:30:00,14.517,1550.0,,,,
2355,08/01/19 15:00:00,14.613,4305.6,,,,
2356,08/01/19 15:30:00,14.613,3272.2,,,,
2357,08/01/19 16:00:00,14.709,3444.5,,,,
2358,08/01/19 16:30:00,14.709,2927.8,,,,
2359,08/01/19 17:00:00,14.709,2927.8,,,,
2360,08/01/19 17:30:00,14.709,2325.0,,,,
2361,08/01/19 18:00:00,14.709,1808.3,,,,
2362,08/01/19 18:30:00,14.709,1377.8,,,,
2363,08/01/19 19:00:00,14.709,1270.1,,,,
2364,08/01/19 19:30:00,14.709,958.0,,,,
2365,08/01/19 20:00:00,14.709,592.0,,,,
2366,08/01/19 20:30:00,14.709,301.4,,,,
2367,08/01/19 21:00:00,14.709,215.3,,,,
2368,08/01/19 21:30:00,14.804,139.9,,,,
2369,08/01/19 22:00:00,14.996,43.1,,,,
2370,08/01/19 22:30:00,15.091,0.0,,,,
2371,08/01/19 23:00:00,15.187,0.0,,,,
2372,08/01/19 23:30:00,15.187,0.0,,,,
2373,08/02/19 00:00:00,15.187,0.0,,,,
2374,08/02/19 00:30:00,15.187,0.0,,,,
2375,08/02/19 01:00:00,15.187,0.0,,,,
2376,08/02/19 01:30:00,15.091,0.0,,,,
2377,08/02/19 02:00:00,15.091,0.0,,,,
2378,08/02/19 02:30:00,15.091,0.0,,,,
2379,08/02/19 03:00:00,14.996,0.0,,,,
2380,08/02/19 03:30:00,14.996,0.0,,,,
2381,08/02/19 04:00:00,14.996,10.8,,,,
2382,08/02/19 04:30:00,14.996,75.3,,,,
2383,08/02/19 05:00:00,14.996,183.0,,,,
2384,08/02/19 05:30:00,14.996,269.1,,,,
2385,08/02/19 06:00:00,14.900,484.4,,,,
2386,08/02/19 06:30:00,14.900,645.8,,,,
2387,08/02/19 07:00:00,14.900,775.0,,,,
2388,08/02/19 07:30:00,14.900,581.3,,,,
2389,08/02/19 08:00:00,14.900,731.9,,,,
2390,08/02/19 08:30:00,14.900,1044.1,,,,
2391,08/02/19 09:00:00,14.900,1722.2,,,,
2392,08/02/19 09:30:00,14.900,1227.1,,,,
2393,08/02/19 10:00:00,14.900,1808.3,,,,
2394,08/02/19 10:30:00,14.996,2066.7,,,,
2395,08/02/19 11:00:00,14.996,1808.3,,,,
2396,08/02/19 11:30:00,15.091,2411.1,,,,
2397,08/02/19 12:00:00,15.091,2152.8,,,,
2398,08/02/19 12:30:00,15.187,2238.9,,,,
2399,08/02/19 13:00:00,15.187,2583.4,,,,
2400,08/02/19 13:30:00,15.187,2497.2,,,,
2401,08/02/19 14:00:00,15.187,2927.8,,,,
2402,08/02/19 14:30:00,15.282,2755.6,,,,
2403,08/02/19 15:00:00,15.282,2411.1,,,,
2404,08/02/19 15:30:00,15.187,1894.5,,,,
2405,08/02/19 16:00:00,15.282,1722.2,,,,
2406,08/02/19 16:30:00,15.378,1808.3,,,,
2407,08/02/19 17:00:00,15.569,1377.8,,,,
2408,08/02/19 17:30:00,15.664,1463.9,,,,
2409,08/02/19 18:00:00,15.664,1270.1,,,,
2410,08/02/19 18:30:00,15.664,990.3,,,,
2411,08/02/19 19:00:00,15.664,656.6,,,,
2412,08/02/19 19:30:00,15.569,516.7,,,,
2413,08/02/19 20:00:00,15.569,312.2,,,,
2414,08/02/19 20:30:00,15.569,226.0,,,,
2415,08/02/19 21:00:00,15.473,150.7,,,,
2416,08/02/19 21:30:00,15.473,75.3,,,,
2417,08/02/19 22:00:00,15.378,32.3,,,,
2418,08/02/19 22:30:00,15.378,0.0,,,,
2419,08/02/19 23:00:00,15.378,0.0,,,,
2420,08/02/19 23:30:00,15.378,0.0,,,,
2421,08/03/19 00:00:00,15.282,0.0,,,,
2422,08/03/19 00:30:00,15.282,0.0,,,,
2423,08/03/19 01:00:00,15.282,0.0,,,,
2424,08/03/19 01:30:00,15.187,0.0,,,,
2425,08/03/19 02:00:00,15.187,0.0,,,,
2426,08/03/19 02:30:00,15.187,0.0,,,,
2427,08/03/19 03:00:00,15.187,0.0,,,,
2428,08/03/19 03:30:00,15.187,0.0,,,,
2429,08/03/19 04:00:00,15.091,0.0,,,,
2430,08/03/19 04:30:00,15.091,32.3,,,,
2431,08/03/19 05:00:00,15.091,86.1,,,,
2432,08/03/19 05:30:00,14.996,183.0,,,,
2433,08/03/19 06:00:00,14.996,269.1,,,,
2434,08/03/19 06:30:00,14.996,441.3,,,,
2435,08/03/19 07:00:00,14.996,538.2,,,,
2436,08/03/19 07:30:00,14.996,484.4,,,,
2437,08/03/19 08:00:00,14.996,592.0,,,,
2438,08/03/19 08:30:00,14.996,570.5,,,,
2439,08/03/19 09:00:00,14.996,925.7,,,,
2440,08/03/19 09:30:00,15.091,1216.3,,,,
2441,08/03/19 10:00:00,15.187,1227.1,,,,
2442,08/03/19 10:30:00,15.187,1130.2,,,,
2443,08/03/19 11:00:00,15.187,1184.0,,,,
2444,08/03/19 11:30:00,15.187,1377.8,,,,
2445,08/03/19 12:00:00,15.187,1011.8,,,,
2446,08/03/19 12:30:00,15.187,1377.8,,,,
2447,08/03/19 13:00:00,15.282,2755.6,,,,
2448,08/03/19 13:30:00,15.187,1377.8,,,,
2449,08/03/19 14:00:00,15.187,1367.0,,,,
2450,08/03/19 14:30:00,15.282,1636.1,,,,
2451,08/03/19 15:00:00,15.282,1722.2,,,,
2452,08/03/19 15:30:00,15.282,1808.3,,,,
2453,08/03/19 16:00:00,15.378,1463.9,,,,
2454,08/03/19 16:30:00,15.378,1463.9,,,,
2455,08/03/19 17:00:00,15.378,1636.1,,,,
2456,08/03/19 17:30:00,15.378,1550.0,,,,
2457,08/03/19 18:00:00,15.664,1808.3,,,,
2458,08/03/19 18:30:00,15.664,1636.1,,,,
2459,08/03/19 19:00:00,15.664,1216.3,,,,
2460,08/03/19 19:30:00,15.664,1044.1,,,,
2461,08/03/19 20:00:00,15.569,495.1,,,,
2462,08/03/19 20:30:00,15.569,613.5,,,,
2463,08/03/19 21:00:00,15.569,322.9,,,,
2464,08/03/19 21:30:00,15.473,150.7,,,,
2465,08/03/19 22:00:00,15.473,32.3,,,,
2466,08/03/19 22:30:00,15.378,0.0,,,,
2467,08/03/19 23:00:00,15.473,0.0,,,,
2468,08/03/19 23:30:00,15.378,0.0,,,,
2469,08/04/19 00:00:00,15.282,0.0,,,,
2470,08/04/19 00:30:00,15.187,0.0,,,,
2471,08/04/19 01:00:00,15.187,0.0,,,,
2472,08/04/19 01:30:00,15.091,0.0,,,,
2473,08/04/19 02:00:00,15.091,0.0,,,,
2474,08/04/19 02:30:00,15.091,0.0,,,,
2475,08/04/19 03:00:00,15.091,0.0,,,,
2476,08/04/19 03:30:00,14.996,0.0,,,,
2477,08/04/19 04:00:00,14.996,0.0,,,,
2478,08/04/19 04:30:00,14.996,32.3,,,,
2479,08/04/19 05:00:00,14.996,96.9,,,,
2480,08/04/19 05:30:00,14.996,139.9,,,,
2481,08/04/19 06:00:00,14.900,183.0,,,,
2482,08/04/19 06:30:00,14.900,150.7,,,,
2483,08/04/19 07:00:00,14.900,301.4,,,,
2484,08/04/19 07:30:00,14.900,678.1,,,,
2485,08/04/19 08:00:00,14.900,871.9,,,,
2486,08/04/19 08:30:00,14.900,645.8,,,,
2487,08/04/19 09:00:00,14.900,764.2,,,,
2488,08/04/19 09:30:00,14.996,1194.8,,,,
2489,08/04/19 10:00:00,14.996,1033.3,,,,
2490,08/04/19 10:30:00,14.996,1722.2,,,,
2491,08/04/19 11:00:00,15.091,1463.9,,,,
2492,08/04/19 11:30:00,15.091,1377.8,,,,
2493,08/04/19 12:00:00,15.091,1377.8,,,,
2494,08/04/19 12:30:00,15.187,1550.0,,,,
2495,08/04/19 13:00:00,15.282,1550.0,,,,
2496,08/04/19 13:30:00,15.473,1894.5,,,,
2497,08/04/19 14:00:00,15.473,2066.7,,,,
2498,08/04/19 14:30:00,15.569,1377.8,,,,
2499,08/04/19 15:00:00,15.569,1894.5,,,,
2500,08/04/19 15:30:00,15.569,1722.2,,,,
2501,08/04/19 16:00:00,15.664,1463.9,,,,
2502,08/04/19 16:30:00,15.664,1894.5,,,,
2503,08/04/19 17:00:00,15.664,1894.5,,,,
2504,08/04/19 17:30:00,15.664,1130.2,,,,
2505,08/04/19 18:00:00,15.664,1151.7,,,,
2506,08/04/19 18:30:00,15.664,1334.7,,,,
2507,08/04/19 19:00:00,15.664,1033.3,,,,
2508,08/04/19 19:30:00,15.569,656.6,,,,
2509,08/04/19 20:00:00,15.569,527.4,,,,
2510,08/04/19 20:30:00,15.569,355.2,,,,
2511,08/04/19 21:00:00,15.473,183.0,,,,
2512,08/04/19 21:30:00,15.473,96.9,,,,
2513,08/04/19 22:00:00,15.473,32.3,,,,
2514,08/04/19 22:30:00,15.378,0.0,,,,
2515,08/04/19 23:00:00,15.378,0.0,,,,
2516,08/04/19 23:30:00,15.378,0.0,,,,
