"Plot Title: SONDE_31May19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349965, SEN S/N: 10349965, LBL: temp)","Intensity, Lux (LGR S/N: 10349965, SEN S/N: 10349965, LBL: light)","Coupler Attached (LGR S/N: 10349965)","Host Connected (LGR S/N: 10349965)","Stopped (LGR S/N: 10349965)","End Of File (LGR S/N: 10349965)"
344,06/07/19 01:30:00 PM,18.806,264535.1,,,,
345,06/07/19 02:00:00 PM,18.521,264535.1,,,,
346,06/07/19 02:30:00 PM,18.616,220445.9,,,,
347,06/07/19 03:00:00 PM,18.045,231468.2,,,,
348,06/07/19 03:30:00 PM,18.426,242490.5,,,,
349,06/07/19 04:00:00 PM,17.665,198401.3,,,,
350,06/07/19 04:30:00 PM,9.866,26178.0,,,,
351,06/07/19 05:00:00 PM,14.996,104711.8,,,,
352,06/07/19 05:30:00 PM,13.750,38578.0,,,,
353,06/07/19 06:00:00 PM,12.497,35822.5,,,,
354,06/07/19 06:30:00 PM,12.304,26178.0,,,,
355,06/07/19 07:00:00 PM,7.983,24800.2,,,,
356,06/07/19 07:30:00 PM,8.581,12400.1,,,,
357,06/07/19 08:00:00 PM,6.674,7233.4,,,,
358,06/07/19 08:30:00 PM,5.962,6200.0,,,,
359,06/07/19 09:00:00 PM,5.757,8266.7,,,,
360,06/07/19 09:30:00 PM,5.552,6200.0,,,,
361,06/07/19 10:00:00 PM,4.934,3100.0,,,,
362,06/07/19 10:30:00 PM,4.102,2583.4,,,,
363,06/07/19 11:00:00 PM,4.207,2152.8,,,,
364,06/07/19 11:30:00 PM,3.367,1808.3,,,,
365,06/08/19 12:00:00 AM,2.517,731.9,,,,
366,06/08/19 12:30:00 AM,1.764,549.0,,,,
367,06/08/19 01:00:00 AM,1.656,495.1,,,,
368,06/08/19 01:30:00 AM,1.003,549.0,,,,
369,06/08/19 02:00:00 AM,0.674,710.4,,,,
370,06/08/19 02:30:00 AM,1.112,1097.9,,,,
371,06/08/19 03:00:00 AM,0.893,5511.1,,,,
372,06/08/19 03:30:00 AM,2.624,9644.5,,,,
373,06/08/19 04:00:00 AM,3.788,13089.0,,,,
374,06/08/19 04:30:00 AM,5.347,17222.3,,,,
375,06/08/19 05:00:00 AM,6.268,17911.2,,,,
376,06/08/19 05:30:00 AM,7.983,23422.4,,,,
377,06/08/19 06:00:00 AM,8.978,31689.1,,,,
378,06/08/19 06:30:00 AM,10.161,39955.8,,,,
379,06/08/19 07:00:00 AM,9.768,23422.4,,,,
380,06/08/19 07:30:00 AM,11.236,66133.8,,,,
381,06/08/19 08:00:00 AM,12.110,93689.5,,,,
382,06/08/19 08:30:00 AM,10.063,99200.7,,,,
383,06/08/19 09:00:00 AM,11.625,126756.4,,,,
384,06/08/19 09:30:00 AM,10.063,93689.5,,,,
385,06/08/19 10:00:00 AM,9.472,104711.8,,,,
386,06/08/19 10:30:00 AM,11.236,165334.4,,,,
387,06/08/19 11:00:00 AM,11.236,165334.4,,,,
388,06/08/19 11:30:00 AM,11.722,231468.2,,,,
389,06/08/19 12:00:00 PM,12.883,187379.0,,,,
390,06/08/19 12:30:00 PM,12.497,231468.2,,,,
391,06/08/19 01:00:00 PM,11.625,187379.0,,,,
392,06/08/19 01:30:00 PM,12.594,148801.0,,,,
393,06/08/19 02:00:00 PM,13.365,253512.8,,,,
394,06/08/19 02:30:00 PM,8.680,74400.5,,,,
395,06/08/19 03:00:00 PM,7.381,52355.9,,,,
396,06/08/19 03:30:00 PM,6.370,39955.8,,,,
397,06/08/19 04:00:00 PM,6.573,33066.9,,,,
398,06/08/19 04:30:00 PM,6.877,57867.0,,,,
399,06/08/19 05:00:00 PM,7.179,39955.8,,,,
400,06/08/19 05:30:00 PM,4.623,9644.5,,,,
401,06/08/19 06:00:00 PM,4.831,9644.5,,,,
402,06/08/19 06:30:00 PM,5.037,10677.8,,,,
403,06/08/19 07:00:00 PM,4.415,7233.4,,,,
404,06/08/19 07:30:00 PM,4.102,5338.9,,,,
405,06/08/19 08:00:00 PM,4.415,3961.1,,,,
406,06/08/19 08:30:00 PM,4.207,3788.9,,,,
407,06/08/19 09:00:00 PM,3.893,3100.0,,,,
408,06/08/19 09:30:00 PM,4.311,2152.8,,,,
409,06/08/19 10:00:00 PM,3.578,1636.1,,,,
410,06/08/19 10:30:00 PM,3.788,1151.7,,,,
411,06/08/19 11:00:00 PM,3.683,635.1,,,,
412,06/08/19 11:30:00 PM,4.207,139.9,,,,
413,06/09/19 12:00:00 AM,3.788,86.1,,,,
414,06/09/19 12:30:00 AM,4.311,53.8,,,,
415,06/09/19 01:00:00 AM,4.623,43.1,,,,
416,06/09/19 01:30:00 AM,4.102,86.1,,,,
417,06/09/19 02:00:00 AM,3.998,139.9,,,,
418,06/09/19 02:30:00 AM,4.311,118.4,,,,
419,06/09/19 03:00:00 AM,4.207,193.8,,,,
420,06/09/19 03:30:00 AM,4.207,549.0,,,,
421,06/09/19 04:00:00 AM,4.311,904.2,,,,
422,06/09/19 04:30:00 AM,4.415,1377.8,,,,
423,06/09/19 05:00:00 AM,4.623,2927.8,,,,
424,06/09/19 05:30:00 AM,4.727,2325.0,,,,
425,06/09/19 06:00:00 AM,4.831,4133.4,,,,
426,06/09/19 06:30:00 AM,4.831,5166.7,,,,
427,06/09/19 07:00:00 AM,4.934,6200.0,,,,
428,06/09/19 07:30:00 AM,5.244,11022.3,,,,
429,06/09/19 08:00:00 AM,5.450,21355.7,,,,
430,06/09/19 08:30:00 AM,5.655,16533.4,,,,
431,06/09/19 09:00:00 AM,5.552,13089.0,,,,
