"Plot Title: MD_st33_high_3Sep20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349963, SEN S/N: 10349963)","Intensity, Lux (LGR S/N: 10349963, SEN S/N: 10349963)","Coupler Attached (LGR S/N: 10349963)","Host Connected (LGR S/N: 10349963)","Stopped (LGR S/N: 10349963)","End Of File (LGR S/N: 10349963)"
314,09/29/20 02:00:00,3.998,0.0,,,,
315,09/29/20 04:00:00,3.998,0.0,,,,
316,09/29/20 06:00:00,3.893,0.0,,,,
317,09/29/20 08:00:00,3.893,107.6,,,,
318,09/29/20 10:00:00,3.893,592.0,,,,
319,09/29/20 12:00:00,3.893,1313.2,,,,
320,09/29/20 14:00:00,3.998,1184.0,,,,
321,09/29/20 16:00:00,3.998,452.1,,,,
322,09/29/20 18:00:00,3.998,53.8,,,,
323,09/29/20 20:00:00,3.998,0.0,,,,
324,09/29/20 22:00:00,3.998,0.0,,,,
325,09/30/20 00:00:00,3.998,0.0,,,,
326,09/30/20 02:00:00,3.998,0.0,,,,
327,09/30/20 04:00:00,3.998,0.0,,,,
328,09/30/20 06:00:00,4.102,0.0,,,,
329,09/30/20 08:00:00,3.998,21.5,,,,
330,09/30/20 10:00:00,3.998,43.1,,,,
331,09/30/20 12:00:00,3.998,86.1,,,,
332,09/30/20 14:00:00,3.998,139.9,,,,
333,09/30/20 16:00:00,4.102,96.9,,,,
334,09/30/20 18:00:00,4.102,0.0,,,,
335,09/30/20 20:00:00,4.102,0.0,,,,
336,09/30/20 22:00:00,3.998,0.0,,,,
337,10/01/20 00:00:00,4.102,0.0,,,,
338,10/01/20 02:00:00,4.102,0.0,,,,
339,10/01/20 04:00:00,3.998,0.0,,,,
340,10/01/20 06:00:00,3.893,0.0,,,,
341,10/01/20 08:00:00,3.893,21.5,,,,
342,10/01/20 10:00:00,3.893,387.5,,,,
343,10/01/20 12:00:00,3.893,559.7,,,,
344,10/01/20 14:00:00,3.998,570.5,,,,
345,10/01/20 16:00:00,4.102,312.2,,,,
346,10/01/20 18:00:00,4.102,21.5,,,,
347,10/01/20 20:00:00,3.998,0.0,,,,
348,10/01/20 22:00:00,3.893,0.0,,,,
349,10/02/20 00:00:00,3.788,0.0,,,,
350,10/02/20 02:00:00,3.788,0.0,,,,
351,10/02/20 04:00:00,3.683,0.0,,,,
352,10/02/20 06:00:00,3.683,0.0,,,,
353,10/02/20 08:00:00,3.578,21.5,,,,
354,10/02/20 10:00:00,3.578,236.8,,,,
355,10/02/20 12:00:00,3.683,376.7,,,,
356,10/02/20 14:00:00,3.683,226.0,,,,
357,10/02/20 16:00:00,3.683,215.3,,,,
358,10/02/20 18:00:00,3.788,10.8,,,,
359,10/02/20 20:00:00,3.788,0.0,,,,
360,10/02/20 22:00:00,3.788,0.0,,,,
361,10/03/20 00:00:00,3.788,0.0,,,,
362,10/03/20 02:00:00,3.788,0.0,,,,
363,10/03/20 04:00:00,3.578,0.0,,,,
364,10/03/20 06:00:00,3.472,0.0,,,,
365,10/03/20 08:00:00,3.578,10.8,,,,
366,10/03/20 10:00:00,3.578,226.0,,,,
367,10/03/20 12:00:00,3.578,441.3,,,,
368,10/03/20 14:00:00,3.578,204.5,,,,
369,10/03/20 16:00:00,3.578,107.6,,,,
370,10/03/20 18:00:00,3.578,0.0,,,,
371,10/03/20 20:00:00,3.578,0.0,,,,
372,10/03/20 22:00:00,3.578,0.0,,,,
373,10/04/20 00:00:00,3.578,0.0,,,,
374,10/04/20 02:00:00,3.578,0.0,,,,
375,10/04/20 04:00:00,3.578,0.0,,,,
376,10/04/20 06:00:00,3.578,0.0,,,,
377,10/04/20 08:00:00,3.578,0.0,,,,
378,10/04/20 10:00:00,3.683,473.6,,,,
379,10/04/20 12:00:00,3.683,1022.6,,,,
380,10/04/20 14:00:00,3.683,570.5,,,,
381,10/04/20 16:00:00,3.788,775.0,,,,
382,10/04/20 18:00:00,3.893,32.3,,,,
383,10/04/20 20:00:00,3.788,0.0,,,,
